53875128,1975,0.3
53875128,1214,0.3
53875128,2718,0.3
53875128,769,0.3
53875128,3554,0.3
53875128,2324,0.3
53875128,3512,0.3
53875128,2907,0.2
53875128,205,0.2
53875128,69,0.2
53875128,2296,0.2
53875128,2177,0.2
53875128,287,0.2
53875128,151,0.2
53875128,1378,0.2
53875128,3484,0.2
53875128,1234,0.2
53875128,3145,0.2
53875128,3444,0.2
53875128,1586,0.2
53875128,50,0.2
53875128,1827,0.2
53875128,935,0.2
53875128,76,0.2
53875128,1187,0.1
53875128,3223,0.1
53875128,788,0.1
53875128,1887,0.1
53875128,1249,0.1
53875128,3298,0.1
53875128,104,0.1
53875128,2208,0.1
53875128,2323,0.1
140954425,1226,13.0
26122540,1338,92.0
26122540,165,47.0
26122540,1716,22.0
26122540,940,10.3
26122540,3080,6.8
26122540,1939,3.1
26122540,442,1.1
176410694,1693,9.1
197278511,1693,0.5
150128162,1226,42.0
197455089,1693,3.4
63024728,2919,42.0
297811211,267,29.0
297811211,1226,10.1
297811211,415,5.6
76933274,1698,1.0
218323237,1693,14.8
218323237,2824,8.8
218323237,2433,0.9
302186258,1693,4.2
126340495,1693,1784.0
126340495,1163,626.0
126340495,940,176.0
126340495,1890,69.0
126340495,906,48.0
126340495,1226,16.1
126340495,943,13.6
126340495,1177,11.7
126340495,996,10.2
126340495,1977,5.8
126340495,3512,4.1
126340495,2028,2.3
126340495,604,2.2
126340495,3525,0.6
126340495,1377,0.6
126340495,599,0.4
126340495,2936,0.3
194895541,1693,1.1
194895541,3577,0.4
170625356,1693,7.4
167362888,1693,135.0
208649703,1163,125.0
225987202,1693,3.8
195071563,1693,6.2
254906420,1226,1.2
247160953,1693,1.9
308653033,415,0.6
144138643,1693,5.2
97298878,1142,44.0
97298878,1924,32.0
97298878,2875,26.0
97298878,597,15.9
97298878,1368,15.8
97298878,869,10.5
97298878,385,9.5
97298878,179,9.2
97298878,1226,9.0
97298878,1693,8.6
97298878,1780,8.3
97298878,2224,8.3
97298878,3059,8.2
97298878,2263,5.9
97298878,2223,4.7
97298878,1556,1.3
97298878,1582,0.9
97298878,995,0.6
97298878,1297,0.5
97298878,2718,0.5
97298878,1228,0.4
97298878,82,0.2
97298878,1095,0.2
97298878,2793,0.1
173909336,3337,1118.0
173909336,2970,17.2
173909336,3483,5.9
198572546,1693,12.7
219509107,1693,2.1
202906503,1693,10.4
92107940,3510,110.0
92107940,173,99.0
92107940,996,40.0
92107940,1868,30.0
92107940,42,10.0
92107940,3281,8.4
92107940,1160,1.9
92107940,1019,0.8
92107940,1719,0.5
251431515,1693,0.9
233558010,352,79.0
233558010,1363,34.0
99189757,1226,1085.0
30695285,1647,36.0
30695285,2707,0.2
259648553,366,16.9
201069271,1693,4.8
48845802,2707,211.0
48845802,3000,78.0
48845802,1647,60.0
48845802,828,31.0
48845802,1939,11.3
48845802,1716,10.0
48845802,578,7.8
48845802,2736,1.1
48845802,1677,0.9
48845802,1173,0.3
48845802,1421,0.2
226212066,1163,94.0
226212066,415,15.0
226212066,996,10.8
226212066,1990,6.7
226212066,1226,3.6
226212066,274,2.4
226212066,1227,2.1
226212066,510,0.9
226212066,50,0.7
226212066,1637,0.2
221430493,1693,5.3
62923086,2707,91.0
250006052,3510,465.0
250006052,901,40.0
65117175,480,66.0
65117175,237,35.0
65117175,2160,22.0
65117175,3027,19.6
65117175,1576,16.3
65117175,2798,14.7
65117175,988,14.6
65117175,1902,14.3
65117175,579,13.3
65117175,1147,11.3
65117175,187,11.2
65117175,622,10.5
65117175,530,9.5
65117175,2372,9.1
65117175,3212,9.0
65117175,589,8.9
65117175,1187,8.6
65117175,1905,7.1
65117175,2157,7.1
65117175,2993,7.1
65117175,2546,5.9
65117175,798,5.9
65117175,808,5.6
65117175,1762,5.6
65117175,2202,5.3
65117175,2231,5.2
65117175,2759,5.1
65117175,319,5.1
65117175,3206,4.7
65117175,378,4.3
65117175,2365,4.1
65117175,3122,4.1
65117175,1922,3.7
65117175,1562,3.7
65117175,1853,3.6
65117175,2194,3.6
65117175,873,3.6
65117175,39,3.4
65117175,918,3.3
65117175,917,3.2
65117175,287,3.2
65117175,1336,3.1
65117175,564,2.9
65117175,1688,2.8
65117175,1480,2.7
65117175,262,2.6
65117175,2068,2.3
65117175,1438,2.2
65117175,1789,2.2
65117175,1780,2.1
65117175,2741,2.0
65117175,3011,2.0
65117175,1226,1.3
65117175,2223,1.2
65117175,881,1.2
65117175,1916,1.1
65117175,2793,1.0
65117175,82,1.0
65117175,1479,0.9
65117175,1240,0.9
65117175,3130,0.8
65117175,3176,0.6
65117175,1512,0.5
65117175,1085,0.4
65117175,438,0.3
65117175,1095,0.3
65117175,2460,0.2
65117175,1464,0.1
227944885,1693,62.0
144004384,1693,22.0
236557903,1226,2.0
236557903,140,0.9
236557903,2108,0.3
11373749,1226,762.0
11373749,2050,348.0
11373749,284,270.0
11373749,3510,220.0
11373749,2231,113.0
11373749,3063,105.0
11373749,1909,99.0
11373749,3075,84.0
11373749,2799,62.0
11373749,114,61.0
11373749,2297,58.0
11373749,2191,57.0
11373749,3444,56.0
11373749,2223,46.0
11373749,2736,44.0
11373749,354,44.0
11373749,1514,41.0
11373749,753,39.0
11373749,2579,38.0
11373749,2940,38.0
11373749,3166,36.0
11373749,2653,32.0
11373749,32,31.0
11373749,1995,31.0
11373749,3278,27.0
11373749,1268,24.0
11373749,1831,23.0
11373749,1031,23.0
11373749,2411,23.0
11373749,1147,22.0
11373749,1716,21.0
11373749,683,21.0
11373749,3438,21.0
11373749,242,19.9
11373749,151,19.8
11373749,2804,19.7
11373749,2251,19.7
11373749,1141,19.5
11373749,2096,19.5
11373749,2302,19.4
11373749,1099,19.1
11373749,2824,18.3
11373749,2143,18.2
11373749,2701,18.1
11373749,1534,17.3
11373749,2388,17.1
11373749,1529,15.4
11373749,3533,15.0
11373749,143,14.5
11373749,3261,14.4
11373749,1837,14.0
11373749,3229,13.8
11373749,2227,13.8
11373749,3233,13.5
11373749,2355,12.8
11373749,619,12.7
11373749,1050,12.6
11373749,2978,12.4
11373749,22,12.4
11373749,1519,11.6
11373749,1165,11.3
11373749,2061,11.3
11373749,3554,11.2
11373749,1916,11.1
11373749,165,11.0
11373749,1765,10.7
11373749,468,10.5
11373749,991,10.4
11373749,1576,10.1
11373749,316,9.8
11373749,3092,9.7
11373749,572,9.7
11373749,2721,9.4
11373749,1644,9.3
11373749,2194,9.0
11373749,2156,8.8
11373749,2137,8.4
11373749,980,7.9
11373749,2062,7.8
11373749,3169,7.8
11373749,419,7.7
11373749,1638,7.7
11373749,1338,7.7
11373749,2759,7.6
11373749,1939,7.5
11373749,278,7.4
11373749,1546,7.2
11373749,2697,7.2
11373749,1953,7.2
11373749,1160,7.0
11373749,271,7.0
11373749,3099,7.0
11373749,1053,6.8
11373749,2535,6.7
11373749,1964,6.7
11373749,1085,6.6
11373749,3064,6.6
11373749,2793,6.5
11373749,1592,6.5
11373749,2779,6.1
11373749,2782,5.9
11373749,2713,5.7
11373749,2974,5.6
11373749,969,5.6
11373749,3123,5.5
11373749,1163,5.5
11373749,25,5.4
11373749,2770,5.3
11373749,3011,5.3
11373749,10,5.3
11373749,1012,5.2
11373749,2622,5.1
11373749,2856,4.9
11373749,1233,4.7
11373749,1854,4.6
11373749,3082,4.5
11373749,255,4.4
11373749,1588,4.4
11373749,2372,4.4
11373749,3157,4.3
11373749,873,4.2
11373749,2870,4.2
11373749,1641,4.2
11373749,1789,4.1
11373749,319,4.0
11373749,3130,4.0
11373749,237,3.9
11373749,2847,3.8
11373749,441,3.6
11373749,2924,3.4
11373749,653,3.4
11373749,1290,3.4
11373749,737,3.3
11373749,775,3.2
11373749,3192,3.2
11373749,1479,3.2
11373749,2277,3.1
11373749,1242,2.9
11373749,177,2.9
11373749,2159,2.8
11373749,1698,2.7
11373749,212,2.7
11373749,593,2.6
11373749,1562,2.6
11373749,1711,2.5
11373749,1232,2.5
11373749,434,2.4
11373749,2633,2.4
11373749,3080,2.3
11373749,963,2.3
11373749,1146,2.3
11373749,3283,2.3
11373749,1693,2.2
11373749,2100,2.1
11373749,2296,2.0
11373749,798,2.0
11373749,187,1.9
11373749,1435,1.9
11373749,1987,1.8
11373749,3521,1.8
11373749,3363,1.5
11373749,2258,1.5
11373749,1900,1.5
11373749,1315,1.5
11373749,272,1.5
11373749,1461,1.4
11373749,3426,1.4
11373749,1095,1.4
11373749,1975,1.4
11373749,61,1.3
11373749,996,1.3
11373749,1947,1.1
11373749,830,1.0
11373749,3273,1.0
11373749,1021,0.9
11373749,1597,0.9
11373749,225,0.9
11373749,1235,0.8
11373749,415,0.8
11373749,3407,0.8
11373749,2756,0.7
11373749,1905,0.7
11373749,917,0.7
11373749,2866,0.7
11373749,2560,0.7
11373749,3024,0.6
11373749,2725,0.6
11373749,2873,0.6
11373749,2796,0.6
11373749,2589,0.6
11373749,3326,0.6
11373749,505,0.4
11373749,1431,0.4
11373749,940,0.4
11373749,935,0.4
11373749,1130,0.4
11373749,2286,0.3
11373749,481,0.3
11373749,2234,0.3
11373749,2326,0.3
11373749,170,0.3
11373749,1627,0.3
11373749,2993,0.2
11373749,2313,0.1
140293612,1693,278.0
187851224,1693,240.0
192921532,1693,6.9
192921532,415,1.2
54103616,1163,1028.0
54103616,2707,1008.0
54103616,2736,148.0
54103616,2391,108.0
54103616,1226,72.0
54103616,1373,36.0
54103616,3510,35.0
54103616,940,32.0
54103616,1424,21.0
54103616,2038,16.0
54103616,284,15.8
54103616,518,15.8
54103616,367,8.6
54103616,2863,7.8
54103616,1147,7.3
54103616,1693,3.1
54103616,1698,1.9
54103616,3075,1.7
54103616,1212,1.1
54103616,2361,0.6
54103616,1915,0.4
222277839,1693,86.0
298547051,1677,33.0
298547051,1226,3.3
298547051,1693,0.3
264253640,1693,142.0
264253640,436,6.4
264253640,2354,5.9
264253640,183,4.9
264253640,2007,4.2
264253640,2393,1.9
264253640,2476,1.9
264253640,2970,1.1
264253640,898,0.9
264253640,3072,0.7
264253640,510,0.4
264253640,471,0.2
125718844,1693,1.1
230599183,1693,2.3
280061602,3153,3.0
38763767,2707,0.8
164543231,996,105.0
164543231,1226,30.0
164543231,777,25.0
164543231,415,14.9
164543231,949,10.9
164543231,1163,7.4
164543231,3577,7.4
164543231,2028,5.6
164543231,354,3.4
164543231,1637,2.0
164543231,1693,0.4
163617342,1693,891.0
163617342,1163,853.0
163617342,1637,3.3
163617342,3329,3.1
163617342,898,1.9
163617342,27,0.8
163617342,2393,0.8
163617342,2101,0.2
163617342,1442,0.2
295931968,1226,6.6
165034415,1693,3.6
298389371,1163,231.0
298389371,1373,6.6
27543430,1021,13.6
126640783,1693,9.9
119410870,1226,4.5
243440565,1977,42.0
243440565,1693,0.5
157694162,1693,2.0
154868247,274,0.6
263856756,114,499.0
124395695,1226,29.0
126656629,1693,2.4
197821092,1693,1.5
294797577,1693,10.1
228507886,1693,6.5
272425320,1368,5.4
49769103,1338,153.0
49769103,940,63.0
49769103,165,26.0
49769103,949,22.0
49769103,284,1.4
202742019,32,104.0
202742019,1573,6.3
202742019,1819,1.5
239397807,1693,0.4
300601393,1163,13.4
300601393,1593,12.0
109278470,1163,75.0
109278470,2938,0.5
109278470,1226,0.5
197509386,1693,550.0
92842632,1226,27.0
92842632,3080,16.8
92842632,242,6.9
103973922,2919,303.0
103973922,987,3.5
5270060,940,12.2
5270060,367,2.9
5270060,1226,0.9
5270060,279,0.2
5270060,2707,0.1
171847029,1163,639.0
171847029,2967,479.0
171847029,1637,70.0
171847029,1990,65.0
171847029,114,33.0
171847029,599,30.0
171847029,948,19.8
171847029,2099,16.2
171847029,1373,11.3
171847029,2310,4.2
171847029,2480,3.9
171847029,949,2.3
171847029,836,1.7
171847029,1226,1.0
171847029,227,0.8
171847029,61,0.8
171847029,1820,0.7
171847029,619,0.7
171847029,2028,0.5
171847029,758,0.3
171847029,1738,0.3
111479516,1693,865.0
64350600,2707,271.0
64350600,1637,16.7
64350600,415,10.7
64350600,284,8.6
64350600,2446,8.4
64350600,1693,2.4
64350600,2483,2.0
64350600,2184,1.2
64350600,2647,0.7
64350600,1570,0.3
64350600,455,0.3
64350600,949,0.2
64350600,2101,0.2
117217039,1693,60.0
93085014,403,60.0
93085014,2318,31.0
93085014,3043,7.0
93085014,3119,3.0
180331040,1693,1256.0
180596443,2038,8.8
180596443,826,8.8
180596443,1976,2.6
180596443,3134,1.5
180596443,350,1.2
180596443,1991,0.8
303032390,2526,110.0
150103338,1693,1.9
92173524,2668,1.0
92173524,873,0.4
92173524,3080,0.3
151229648,1618,912.0
151229648,176,153.0
151229648,2967,79.0
151229648,1611,29.0
151229648,512,19.7
151229648,661,13.3
151229648,1373,12.3
151229648,3045,6.4
151229648,3134,4.6
151229648,284,2.7
151229648,2038,2.6
151229648,352,2.3
151229648,140,1.6
151229648,2634,1.4
151229648,302,1.0
151229648,1368,0.9
151229648,1637,0.9
151229648,1154,0.3
151229648,50,0.3
151229648,1107,0.3
151229648,3026,0.3
151229648,2898,0.2
151229648,1681,0.2
253773352,415,0.3
250870371,1693,0.3
175143479,1693,1.9
56038151,2402,128.0
56038151,381,72.0
56038151,724,59.0
56038151,2830,58.0
56038151,280,46.0
56038151,1422,41.0
56038151,2143,41.0
56038151,679,35.0
56038151,1424,21.0
56038151,2864,14.6
56038151,3510,14.6
56038151,1107,14.5
56038151,3557,12.9
56038151,1268,7.0
56038151,1325,6.6
56038151,982,6.3
56038151,1130,5.8
56038151,1837,5.7
56038151,1238,3.8
56038151,1029,3.3
56038151,368,3.2
56038151,3185,3.1
56038151,2959,3.0
56038151,1161,2.9
56038151,3273,2.8
56038151,579,2.8
56038151,553,2.8
56038151,2995,2.7
56038151,3026,2.5
56038151,1556,2.2
56038151,3019,1.9
56038151,2544,1.8
56038151,1263,1.8
56038151,1535,1.6
56038151,2898,1.5
56038151,3242,1.3
56038151,2231,1.2
56038151,43,1.2
56038151,1140,1.1
56038151,2736,1.0
56038151,1704,0.9
56038151,292,0.8
56038151,1147,0.8
56038151,1406,0.7
56038151,1027,0.7
56038151,1916,0.5
56038151,284,0.5
56038151,2134,0.5
56038151,2781,0.4
56038151,1582,0.4
56038151,1297,0.3
56038151,2269,0.3
56038151,1168,0.3
56038151,2022,0.3
56038151,1209,0.3
56038151,385,0.3
56038151,350,0.2
56038151,2787,0.2
56038151,1869,0.2
56038151,914,0.2
56038151,2771,0.2
56038151,2223,0.2
124884511,1693,1447.0
124884511,415,0.3
148928721,1693,2594.0
148928721,1163,51.0
148928721,1677,51.0
148928721,906,14.8
148928721,2101,3.4
148928721,3577,2.4
148928721,2476,2.1
148928721,1226,1.0
148928721,2038,0.4
148928721,599,0.4
148928721,2416,0.4
148928721,2144,0.2
150965343,1693,5.3
46759859,1647,490.0
46759859,2707,316.0
46759859,1385,5.8
46759859,1915,1.0
268158408,415,5.7
257377008,1163,27.0
257377008,1352,4.4
257377008,3049,1.3
257377008,184,0.3
133262375,1693,290.0
202092286,996,7.6
136554467,1693,101.0
136554467,1163,63.0
185040259,2318,4.5
287943546,1226,1.9
136246724,1693,0.2
189191657,2028,133.0
189191657,415,21.0
189191657,1226,18.3
189191657,1637,4.4
189191657,632,4.3
189191657,1873,3.6
57234698,1693,2.6
57234698,3557,1.2
57234698,606,0.9
57234698,3355,0.8
57234698,29,0.4
198201128,2875,19.2
55446861,940,22.0
2428602,1693,473.0
2428602,2707,1.4
104077418,292,2.2
252438345,777,2.7
252438345,140,0.6
164927653,1693,0.2
272820556,32,0.7
9544834,2707,101.0
9544834,1568,0.3
9544834,1569,0.3
287061478,267,409.0
32592631,1338,110.0
32592631,1716,74.0
32592631,836,20.0
32592631,3395,18.6
32592631,597,16.8
32592631,165,16.0
32592631,1939,13.5
32592631,631,8.8
32592631,2419,7.0
32592631,1941,2.0
57103808,3000,128.0
57103808,1396,89.0
57103808,2919,83.0
57103808,2307,65.0
57103808,2526,60.0
57103808,3075,59.0
57103808,2087,57.0
57103808,1967,57.0
57103808,2318,57.0
57103808,2398,54.0
57103808,948,43.0
57103808,17,39.0
57103808,599,36.0
57103808,381,35.0
57103808,1544,28.0
57103808,2310,28.0
57103808,707,27.0
57103808,1745,27.0
57103808,227,27.0
57103808,422,25.0
57103808,1637,19.4
57103808,987,17.4
57103808,3045,16.6
57103808,3119,14.7
57103808,1546,13.3
57103808,940,13.2
57103808,1518,12.9
57103808,2741,11.8
57103808,996,11.5
57103808,3205,11.5
57103808,3096,9.6
57103808,2028,9.5
57103808,1240,8.0
57103808,2369,7.3
57103808,2480,6.6
57103808,1535,6.2
57103808,2682,5.6
57103808,2701,5.2
57103808,448,5.0
57103808,1163,4.9
57103808,1161,4.7
57103808,327,3.9
57103808,1166,3.9
57103808,1001,3.8
57103808,3337,3.7
57103808,949,3.3
57103808,2900,2.6
57103808,1743,2.1
57103808,2313,2.0
57103808,2372,1.9
57103808,1226,1.8
57103808,777,1.5
57103808,2830,1.2
57103808,3257,1.1
57103808,1984,0.9
57103808,433,0.9
57103808,890,0.7
57103808,118,0.6
57103808,356,0.4
57103808,2565,0.4
57103808,2337,0.4
57103808,3577,0.3
57103808,2037,0.2
57103808,3554,0.2
215578265,1693,1.2
197172884,415,0.4
242349023,1693,56.0
99609673,1226,1.0
63276972,3554,100.0
63276972,2830,88.0
63276972,381,79.0
63276972,1546,72.0
63276972,1233,39.0
63276972,3461,14.7
63276972,1890,13.4
63276972,2480,12.8
63276972,3022,9.9
63276972,1227,5.4
63276972,284,3.6
63276972,2701,3.4
63276972,2856,3.3
63276972,1012,1.9
63276972,2372,0.2
63276972,2765,0.2
183005527,1693,6.4
92342574,2419,0.8
92342574,3395,0.3
255168531,974,3.0
87445402,2428,83.0
87445402,667,31.0
87445402,2338,16.9
87445402,1058,4.7
87445402,2034,0.6
248613483,2764,192.0
248613483,267,139.0
248613483,2050,39.0
248613483,1596,8.7
248613483,2071,1.3
107948398,3418,228.0
107948398,1535,51.0
107948398,1168,37.0
84668956,1226,2.4
226130045,3321,8.7
145904806,1226,1.4
164591420,1226,2.6
171982044,1693,1.6
187533357,1745,2.6
94088853,3510,320.0
94088853,381,253.0
94088853,1546,45.0
94088853,604,29.0
94088853,3436,27.0
94088853,593,26.0
94088853,2323,26.0
94088853,1424,25.0
94088853,76,23.0
94088853,2085,18.0
94088853,415,16.8
94088853,1693,15.6
94088853,3080,14.3
94088853,42,13.5
94088853,1687,12.6
94088853,3075,11.2
94088853,1147,8.1
94088853,2551,7.0
94088853,1231,6.5
94088853,1160,6.2
94088853,1297,5.4
94088853,1198,5.1
94088853,1736,3.8
94088853,2223,1.2
94088853,1597,0.6
94088853,1154,0.3
94088853,2718,0.2
48058475,940,543.0
48058475,1569,81.0
48058475,1238,77.0
48058475,2736,21.0
48058475,1698,18.8
48058475,631,18.6
48058475,1841,7.3
48058475,2372,5.3
48058475,442,2.2
48058475,2657,0.7
170095814,1227,85.0
170095814,599,60.0
170095814,3186,24.0
170095814,2824,19.6
170095814,936,11.7
170095814,1660,8.0
170095814,1693,7.0
170095814,2433,3.9
170095814,3321,1.9
170095814,2028,1.6
170095814,3366,0.8
170095814,2213,0.8
170095814,3093,0.6
170095814,2912,0.3
170095814,934,0.2
212751581,1163,432.0
212751581,415,0.6
212751581,98,0.1
301883131,1693,0.3
31887051,858,145.0
116085629,3510,80.0
106238372,3182,18.4
106238372,1582,7.8
106238372,872,1.2
202395275,1693,4.3
248444377,996,213.0
248444377,1163,60.0
248444377,1724,4.8
248444377,720,0.3
248444377,1991,0.1
248444377,550,0.1
248444377,3141,0.1
25941262,940,89.0
25941262,2707,0.8
148510973,3000,1056.0
148510973,1163,488.0
148510973,1226,75.0
148510973,3510,73.0
148510973,79,50.0
148510973,2875,22.0
148510973,1977,8.9
148510973,415,6.0
148510973,3492,2.9
148510973,284,2.4
148510973,1890,1.5
148510973,242,1.4
148510973,1271,0.9
148510973,2050,0.7
148510973,3437,0.6
148510973,1147,0.6
148510973,597,0.5
148510973,3075,0.3
64369759,512,53.0
64369759,3492,49.0
64369759,2783,43.0
64369759,1238,43.0
64369759,1514,32.0
64369759,3185,27.0
64369759,3242,25.0
64369759,292,23.0
64369759,1693,19.6
64369759,1141,18.2
64369759,1268,18.1
64369759,2824,17.3
64369759,1285,16.7
64369759,1107,16.2
64369759,2147,15.6
64369759,854,15.0
64369759,2146,14.9
64369759,3026,12.1
64369759,3134,9.5
64369759,1424,9.4
64369759,2388,9.3
64369759,2984,9.3
64369759,1048,8.6
64369759,3251,8.4
64369759,280,8.2
64369759,931,7.3
64369759,809,5.7
64369759,604,4.9
64369759,2839,4.5
64369759,2411,3.6
64369759,753,3.5
64369759,1975,3.3
64369759,2372,3.2
64369759,107,2.4
64369759,606,2.1
64369759,76,1.9
64369759,1147,1.9
64369759,865,1.5
64369759,1571,1.5
64369759,3444,1.4
64369759,3438,1.4
64369759,274,1.2
64369759,1168,1.2
64369759,104,0.9
64369759,2334,0.8
64369759,2409,0.8
64369759,1736,0.5
64369759,3273,0.4
64369759,1963,0.4
64369759,465,0.4
64369759,3513,0.3
64369759,1769,0.3
64369759,1576,0.2
64369759,2931,0.2
64369759,710,0.2
64369759,536,0.2
64369759,2812,0.1
289893544,1693,4.8
223471406,1693,2.7
210778610,1693,5.7
125699277,1238,57.0
173857208,1693,0.6
9823354,2249,243.0
9823354,2318,218.0
9823354,2919,193.0
9823354,381,153.0
9823354,3510,143.0
9823354,753,136.0
9823354,2913,86.0
9823354,538,83.0
9823354,512,68.0
9823354,2526,65.0
9823354,1611,64.0
9823354,3063,62.0
9823354,3444,61.0
9823354,2384,55.0
9823354,1909,42.0
9823354,587,35.0
9823354,2741,32.0
9823354,34,32.0
9823354,401,31.0
9823354,553,30.0
9823354,3554,28.0
9823354,2388,26.0
9823354,352,26.0
9823354,2701,24.0
9823354,480,24.0
9823354,2087,22.0
9823354,604,22.0
9823354,2991,21.0
9823354,2313,21.0
9823354,2056,21.0
9823354,2011,21.0
9823354,2307,19.8
9823354,1520,19.7
9823354,572,19.7
9823354,403,19.1
9823354,2824,19.1
9823354,3360,18.8
9823354,89,17.2
9823354,1147,16.9
9823354,3322,16.6
9823354,1154,16.5
9823354,1325,15.6
9823354,3283,15.2
9823354,1546,15.2
9823354,344,14.8
9823354,918,14.8
9823354,2153,14.0
9823354,1837,13.8
9823354,2938,13.2
9823354,3045,13.1
9823354,1226,12.6
9823354,2718,12.5
9823354,2445,12.5
9823354,3166,12.1
9823354,1734,12.0
9823354,1093,12.0
9823354,2987,11.4
9823354,387,11.1
9823354,76,11.0
9823354,2998,11.0
9823354,2905,9.3
9823354,3512,9.2
9823354,3213,9.0
9823354,828,9.0
9823354,1967,8.9
9823354,2372,8.2
9823354,940,7.9
9823354,2464,7.9
9823354,2864,7.4
9823354,3235,7.4
9823354,1021,7.2
9823354,2543,7.2
9823354,1769,7.2
9823354,1482,6.7
9823354,3142,6.6
9823354,3019,6.5
9823354,1528,5.4
9823354,2813,5.2
9823354,1719,4.9
9823354,1146,4.7
9823354,1141,4.6
9823354,24,4.0
9823354,2231,3.8
9823354,42,3.5
9823354,1079,3.4
9823354,1512,3.3
9823354,1831,3.3
9823354,1556,3.2
